,material_id,cif,energy_per_atom
3606,C-170882-2973-49,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.37527000
_cell_length_b   3.79057000
_cell_length_c   4.07857000
_cell_angle_alpha   108.53435000
_cell_angle_beta   100.25445000
_cell_angle_gamma   107.04491000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   45.13583749
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.84628359  0.44956622  0.13309769  1
  C  C1  1  0.21328321  0.74432667  0.45161498  1
  C  C2  1  0.47608340  0.26030576  0.26407227  1
  C  C3  1  1.01834593  0.11330151  0.97640627  1
  C  C4  1  0.04186732  0.08107104  0.60938509  1
  C  C5  1  0.36136191  0.47706569  0.61170454  1
  C  C6  1  0.69856102  0.71776088  -0.02583620  1
  C  C7  1  0.58415151  0.93447573  0.32198976  1
",-154.22449875
10087,C-57169-8585-42,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.76134000
_cell_length_b   4.30369000
_cell_length_c   4.39793000
_cell_angle_alpha   76.65120000
_cell_angle_beta   64.12492000
_cell_angle_gamma   64.43180000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   57.70279528
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.79192017  0.02307487  0.83084404  1
  C  C1  1  0.25677604  -0.12858726  0.68088035  1
  C  C2  1  0.71743466  0.41022920  0.22102671  1
  C  C3  1  0.99119004  0.64238632  0.45073347  1
  C  C4  1  0.55434837  0.26141058  0.06933667  1
  C  C5  1  0.35477993  0.64071683  0.45065818  1
  C  C6  1  0.08904490  0.41167230  0.22083105  1
  C  C7  1  0.62859559  -0.12713115  0.68064772  1
",-154.07953875
2101,C-145325-7931-19,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43203000
_cell_length_b   3.24694000
_cell_length_c   8.70142000
_cell_angle_alpha   68.52573000
_cell_angle_beta   89.34670000
_cell_angle_gamma   67.08914000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   58.20486222
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.71692961  0.11251181  0.25389909  1
  C  C1  1  0.80102160  0.94408509  0.83676556  1
  C  C2  1  0.30100204  0.94438873  0.33716514  1
  C  C3  1  0.46701982  0.61231848  0.50366717  1
  C  C4  1  0.55106797  0.44416659  0.08692451  1
  C  C5  1  0.05093139  0.44427842  0.58699748  1
  C  C6  1  0.96688324  0.61243031  0.00374014  1
  C  C7  1  0.21694917  0.11220817  0.75349951  1
",-154.467775
4473,C-90863-258-34,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43238000
_cell_length_b   3.24654000
_cell_length_c   13.18455000
_cell_angle_alpha   121.33545000
_cell_angle_beta   97.56533000
_cell_angle_gamma   93.05463000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C12
_cell_volume   87.23904219
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  -0.00085124  0.35612257  0.89161226  1
  C  C1  1  0.44342685  0.13482858  0.83565268  1
  C  C2  1  0.33192905  0.69065447  0.72475557  1
  C  C3  1  0.44261607  0.13672644  0.33524355  1
  C  C4  1  0.66454971  0.02442440  0.55788337  1
  C  C5  1  0.66588620  1.02368138  0.05807640  1
  C  C6  1  0.33212790  0.69182460  0.22453458  1
  C  C7  1  0.77651249  0.46946260  0.16857767  1
  C  C8  1  0.77607116  0.46888798  0.66868268  1
  C  C9  1  1.10891706  0.80211939  0.50207946  1
  C  C10  1  0.99810151  0.35790004  0.39116728  1
  C  C11  1  0.11029743  0.80077434  0.00241530  1
",-154.45393583333333
7603,C-157683-5975-3,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43057000
_cell_length_b   3.14333000
_cell_length_c   6.69127000
_cell_angle_alpha   91.94257000
_cell_angle_beta   112.80622000
_cell_angle_gamma   109.85935000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.50687917
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.27089220  -0.03870901  0.29900024  1
  C  C1  1  0.27191660  0.62949860  0.96554002  1
  C  C2  1  0.27030657  0.29071014  0.63333133  1
  C  C3  1  0.60311092  0.17734393  0.52201555  1
  C  C4  1  0.60472849  0.84887546  0.18804624  1
  C  C5  1  0.60506132  0.51458388  0.85531862  1
",-154.46530816666666
1112,C-157711-6174-17,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43198000
_cell_length_b   4.45682000
_cell_length_c   5.84612000
_cell_angle_alpha   125.53454000
_cell_angle_beta   81.10804000
_cell_angle_gamma   120.78411000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.36416230
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.89815969  0.20572312  0.33772541  1
  C  C1  1  0.89801807  0.53898490  0.00450483  1
  C  C2  1  0.56498837  0.42838512  0.44842798  1
  C  C3  1  0.56492369  0.09493760  0.78176183  1
  C  C4  1  0.56479641  0.76157251  0.11530496  1
  C  C5  1  0.89818217  0.87243644  0.67091720  1
",-154.44888083333333
2725,C-145309-7611-37,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.41554000
_cell_length_b   4.89562000
_cell_length_c   3.41982000
_cell_angle_alpha   101.53619000
_cell_angle_beta   105.00704000
_cell_angle_gamma   108.38521000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   49.87796099
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.12131975  0.55069524  1.02590666  1
  C  C1  1  0.32835424  0.63572788  0.48839251  1
  C  C2  1  0.28575277  0.38578564  0.69606410  1
  C  C3  1  0.82835424  0.13572788  0.48839251  1
  C  C4  1  0.16388248  0.80068079  0.81816093  1
  C  C5  1  0.78575277  0.88578564  0.69606410  1
  C  C6  1  0.62131975  0.05069524  0.02590666  1
  C  C7  1  0.66388248  0.30068079  0.81816093  1
",-154.1088425
5592,C-141033-8048-6,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47736000
_cell_length_b   2.47766000
_cell_length_c   6.77928000
_cell_angle_alpha   89.99263000
_cell_angle_beta   111.44615000
_cell_angle_gamma   120.02569000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   32.65850041
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.20376158  0.75447726  0.30888308  1
  C  C1  1  0.31102444  0.30834198  0.63947968  1
  C  C2  1  0.42525586  0.86569901  0.97391009  1
  C  C3  1  0.98137057  0.14316717  0.39225237  1
  C  C4  1  0.87072780  0.58811963  0.05799873  1
  C  C5  1  0.08974545  0.69827824  0.72295844  1
",-154.53282566666667
3293,C-172917-5417-34,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.51729000
_cell_length_b   3.31903000
_cell_length_c   4.83663000
_cell_angle_alpha   133.35728000
_cell_angle_beta   111.34453000
_cell_angle_gamma   89.98654000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   35.54440675
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.46790346  0.04262542  0.71026510  1
  C  C1  1  0.16325354  0.40490219  0.40572127  1
  C  C2  1  0.69939335  0.34013016  0.17369169  1
  C  C3  1  0.16316515  0.37615168  0.71033998  1
  C  C4  1  0.39567877  0.00690036  0.17424143  1
  C  C5  1  0.69960453  -0.02187161  0.47830552  1
",-154.40934716666666
4776,C-73626-2668-29,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48789000
_cell_length_b   4.30502000
_cell_length_c   6.57966000
_cell_angle_alpha   109.09618000
_cell_angle_beta   79.09234000
_cell_angle_gamma   89.98587000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C12
_cell_volume   65.24297220
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.14942585  -0.05522554  0.90679756  1
  C  C1  1  0.98323764  0.77822449  0.23986367  1
  C  C2  1  0.64946108  0.44480807  0.90682456  1
  C  C3  1  0.52587253  0.56993247  0.15670111  1
  C  C4  1  0.85904022  -0.09677749  0.48985638  1
  C  C5  1  0.81617227  0.61175976  0.57359321  1
  C  C6  1  0.48336674  0.27820699  0.23982801  1
  C  C7  1  0.69209028  0.73646840  0.82355209  1
  C  C8  1  0.19213064  0.23650590  0.82358534  1
  C  C9  1  0.31610823  0.11179410  0.57362331  1
  C  C10  1  0.02597025  1.06990904  1.15668703  1
  C  C11  1  0.35913248  0.40320411  0.48981303  1
",-154.5486975
9071,C-73653-6772-6,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48284000
_cell_length_b   3.54221000
_cell_length_c   7.04106000
_cell_angle_alpha   63.10405000
_cell_angle_beta   80.05043000
_cell_angle_gamma   69.75318000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   51.80378608
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.55136109  0.77538154  0.51854970  1
  C  C1  1  -0.12818764  0.40343647  0.24828383  1
  C  C2  1  0.16450058  0.29277007  0.77102281  1
  C  C3  1  0.37390313  0.27045828  0.37707279  1
  C  C4  1  0.84604376  0.66431023  0.04182700  1
  C  C5  1  0.17996850  0.51495348  0.52051148  1
  C  C6  1  0.53693760  0.55308980  0.76903828  1
  C  C7  1  0.34359958  0.79725844  0.91289621  1
",-154.13113
3552,C-193911-8410-33,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.40168000
_cell_length_b   3.45238000
_cell_length_c   5.34286000
_cell_angle_alpha   97.42184000
_cell_angle_beta   98.01805000
_cell_angle_gamma   92.16724000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   61.51234545
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.33148330  0.67652254  0.86291230  1
  C  C1  1  -0.14576465  0.64368190  0.17893774  1
  C  C2  1  0.49587944  0.31734112  0.18942806  1
  C  C3  1  0.14106531  0.42702858  1.01710814  1
  C  C4  1  0.38250783  0.42233239  0.44437073  1
  C  C5  1  0.97590392  0.78608092  0.69011612  1
  C  C6  1  0.61870312  0.46020348  0.69993518  1
  C  C7  1  0.62833480  -0.04108655  0.03929752  1
  C  C8  1  0.08821288  0.68179524  0.43472200  1
  C  C9  1  0.84546545  0.14500828  0.84002000  1
",-154.113471
10051,C-96694-8817-9,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43095000
_cell_length_b   3.26245000
_cell_length_c   6.56718000
_cell_angle_alpha   90.87634000
_cell_angle_beta   110.82083000
_cell_angle_gamma   113.83758000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.75298183
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  1.20944187  0.88501624  0.65042616  1
  C  C1  1  0.20820214  0.54866244  0.31784497  1
  C  C2  1  0.87659905  0.33022885  0.09525665  1
  C  C3  1  0.21008161  0.21790641  0.98418713  1
  C  C4  1  0.87467518  0.66220812  0.42829123  1
  C  C5  1  -0.12341945  0.99795473  0.76166737  1
",-154.46798983333335
2372,C-57126-7464-52,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42510000
_cell_length_b   4.15220000
_cell_length_c   6.19035000
_cell_angle_alpha   70.43737000
_cell_angle_beta   78.41162000
_cell_angle_gamma   89.83754000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   57.39799672
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.64016707  0.02608681  -0.05621747  1
  C  C1  1  0.87567932  0.32539313  0.47810655  1
  C  C2  1  0.18980517  0.17204073  0.84562308  1
  C  C3  1  -0.00309233  0.56534530  0.23050157  1
  C  C4  1  0.54493582  0.71168954  0.13316053  1
  C  C5  1  0.34299138  0.78240595  0.55317527  1
  C  C6  1  0.31443888  0.41001722  0.59755053  1
  C  C7  1  0.85874319  0.95340971  0.52032866  1
",-154.2219875
1183,C-136212-1087-54,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.51360000
_cell_length_b   4.62662000
_cell_length_c   5.47749000
_cell_angle_alpha   111.72446000
_cell_angle_beta   92.83630000
_cell_angle_gamma   81.47792000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   58.52160724
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.14927865  0.25848767  0.07272879  1
  C  C1  1  0.62203786  0.48711712  0.77031806  1
  C  C2  1  0.68354135  0.04415363  -0.01150759  1
  C  C3  1  -0.11287235  -0.05937316  0.38401184  1
  C  C4  1  0.68555505  0.27848776  0.48410855  1
  C  C5  1  0.14337933  0.39528563  0.37832178  1
  C  C6  1  0.06870128  0.75443847  0.54375397  1
  C  C7  1  0.59359837  0.79650823  0.71653547  1
  C  C8  1  0.90507356  0.82621431  0.12654019  1
  C  C9  1  1.10853969  0.50180474  0.93902484  1
",-154.129085
7270,C-170877-2118-28,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.52290000
_cell_length_b   3.99023000
_cell_length_c   4.94874000
_cell_angle_alpha   92.48800000
_cell_angle_beta   75.27164000
_cell_angle_gamma   99.75844000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   47.48464235
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.65645299  0.89898500  0.65260431  1
  C  C1  1  0.63108624  0.75215726  0.90387947  1
  C  C2  1  0.23066384  0.19639071  0.15835943  1
  C  C3  1  0.67727632  0.95457796  0.15843382  1
  C  C4  1  0.05776874  0.45469478  0.39826167  1
  C  C5  1  0.61108059  0.69647380  0.39824280  1
  C  C6  1  0.53046528  0.39883221  0.90386043  1
  C  C7  1  0.75843861  0.25226147  0.65250477  1
",-154.07628875
5829,C-134164-924-5,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48473000
_cell_length_b   4.08580000
_cell_length_c   4.67960000
_cell_angle_alpha   96.67087000
_cell_angle_beta   74.56221000
_cell_angle_gamma   89.99916000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   45.45994956
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.04337640  0.91028921  0.77419574  1
  C  C1  1  -0.01463799  0.26596719  0.89029195  1
  C  C2  1  1.20212981  0.72905857  0.46001009  1
  C  C3  1  0.70089076  0.50358378  0.46245439  1
  C  C4  1  0.31283787  0.97145462  0.23264585  1
  C  C5  1  -0.18616166  0.19699424  0.23078175  1
  C  C6  1  0.52944464  0.43499761  0.80373429  1
  C  C7  1  0.47040316  0.79066848  0.91843674  1
",-154.3688425
3567,C-102891-3492-24,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43056000
_cell_length_b   5.28512000
_cell_length_c   7.21733000
_cell_angle_alpha   88.09952000
_cell_angle_beta   71.70750000
_cell_angle_gamma   77.65329000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C12
_cell_volume   85.93375398
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.03033442  0.27695182  0.35373318  1
  C  C1  1  0.52924938  -0.05561259  0.52110404  1
  C  C2  1  0.02891727  0.38874654  0.79922740  1
  C  C3  1  1.02828480  0.61193435  0.68839403  1
  C  C4  1  0.02927841  0.94436608  1.02107695  1
  C  C5  1  0.53026840  0.27699345  0.85381920  1
  C  C6  1  0.52837279  0.05591150  0.96613540  1
  C  C7  1  0.52836943  0.61186785  0.18828358  1
  C  C8  1  0.02698613  0.72363510  0.13369119  1
  C  C9  1  1.02839940  0.05591039  0.46611425  1
  C  C10  1  0.52691276  0.72370487  0.63378447  1
  C  C11  1  0.52900241  0.38869132  0.29911741  1
",-154.43528166666667
4940,C-80160-4880-28,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49844000
_cell_length_b   4.26138000
_cell_length_c   4.83695000
_cell_angle_alpha   111.32514000
_cell_angle_beta   90.17326000
_cell_angle_gamma   89.97586000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   47.97183681
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.60542897  -0.10358833  0.37477340  1
  C  C1  1  0.10447491  0.46254416  0.42958261  1
  C  C2  1  0.10505335  0.69164518  0.24941342  1
  C  C3  1  0.60582512  0.32236884  0.79564956  1
  C  C4  1  1.10645476  0.75647601  0.74076287  1
  C  C5  1  0.10625986  0.52709842  0.92099764  1
  C  C6  1  0.60464327  0.27780588  0.45511882  1
  C  C7  1  0.60636566  -0.05900656  0.71523907  1
",-154.2380525
